year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2017,N,AdministrativeandSupportServices,b_1-5,Salariesandwagespaid,428,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,1407,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Totalincome,1449,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Totalexpenditure,1319,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Operatingprofitbeforetax,144,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Totalassets,1419,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,b_1-5,Fixedtangibleassets,425,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Activityunit,624,COUNT
2017,N,AdministrativeandSupportServices,c_6-9,Rollingmeanemployees,4374,COUNT
2017,N,AdministrativeandSupportServices,c_6-9,Salariesandwagespaid,188,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,527,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Totalincome,576,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Totalexpenditure,507,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Operatingprofitbeforetax,84,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Totalassets,356,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,c_6-9,Fixedtangibleassets,108,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Activityunit,498,COUNT
2017,N,AdministrativeandSupportServices,d_10-19,Rollingmeanemployees,6726,COUNT
2017,N,AdministrativeandSupportServices,d_10-19,Salariesandwagespaid,326,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,1134,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Totalincome,1142,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Totalexpenditure,1063,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Operatingprofitbeforetax,97,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Totalassets,690,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,d_10-19,Fixedtangibleassets,99,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Activityunit,378,COUNT
2017,N,AdministrativeandSupportServices,e_20-49,Rollingmeanemployees,11376,COUNT
2017,N,AdministrativeandSupportServices,e_20-49,Salariesandwagespaid,495,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,1219,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Totalincome,1272,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Totalexpenditure,1228,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Operatingprofitbeforetax,53,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Totalassets,822,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,e_20-49,Fixedtangibleassets,206,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Activityunit,135,COUNT
2017,N,AdministrativeandSupportServices,f_50-99,Rollingmeanemployees,9591,COUNT
2017,N,AdministrativeandSupportServices,f_50-99,Salariesandwagespaid,332,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,746,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Totalincome,773,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Totalexpenditure,707,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Operatingprofitbeforetax,94,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Totalassets,1389,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,f_50-99,Fixedtangibleassets,220,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Activityunit,90,COUNT
2017,N,AdministrativeandSupportServices,g_100-199,Rollingmeanemployees,13242,COUNT
2017,N,AdministrativeandSupportServices,g_100-199,Salariesandwagespaid,398,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,802,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Totalincome,816,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Totalexpenditure,779,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Operatingprofitbeforetax,47,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Totalassets,442,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,g_100-199,Fixedtangibleassets,80,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Activityunit,81,COUNT
2017,N,AdministrativeandSupportServices,h_200+,Rollingmeanemployees,54570,COUNT
2017,N,AdministrativeandSupportServices,h_200+,Salariesandwagespaid,1488,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,3298,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Totalincome,3318,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Totalexpenditure,3152,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Operatingprofitbeforetax,229,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Totalassets,1722,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,h_200+,Fixedtangibleassets,548,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Activityunit,17364,COUNT
2017,N,AdministrativeandSupportServices,i_Industry_Total,Rollingmeanemployees,109173,COUNT
2017,N,AdministrativeandSupportServices,i_Industry_Total,Salariesandwagespaid,3896,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,10938,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Totalincome,11235,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Totalexpenditure,10355,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Operatingprofitbeforetax,1013,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Totalassets,8972,DOLLARS(millions)
2017,N,AdministrativeandSupportServices,i_Industry_Total,Fixedtangibleassets,2518,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Activityunit,504,COUNT
2017,O,PublicAdministrationandSafety,a_0,Rollingmeanemployees,0,COUNT
2017,O,PublicAdministrationandSafety,a_0,Salariesandwagespaid,72,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,215,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Totalincome,215,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Totalexpenditure,197,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Operatingprofitbeforetax,18,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Totalassets,C,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,a_0,Fixedtangibleassets,25,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Activityunit,330,COUNT
2017,O,PublicAdministrationandSafety,b_1-5,Rollingmeanemployees,723,COUNT
2017,O,PublicAdministrationandSafety,b_1-5,Salariesandwagespaid,38,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,108,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Totalincome,109,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Totalexpenditure,99,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Operatingprofitbeforetax,11,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Totalassets,58,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,b_1-5,Fixedtangibleassets,14,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Activityunit,63,COUNT
2017,O,PublicAdministrationandSafety,c_6-9,Rollingmeanemployees,435,COUNT
2017,O,PublicAdministrationandSafety,c_6-9,Salariesandwagespaid,20,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,57,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Totalincome,60,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Totalexpenditure,53,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Operatingprofitbeforetax,4,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Totalassets,C,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,c_6-9,Fixedtangibleassets,3,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Activityunit,63,COUNT
2017,O,PublicAdministrationandSafety,d_10-19,Rollingmeanemployees,873,COUNT
2017,O,PublicAdministrationandSafety,d_10-19,Salariesandwagespaid,34,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,83,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Totalincome,83,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Totalexpenditure,71,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Operatingprofitbeforetax,16,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Totalassets,41,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,d_10-19,Fixedtangibleassets,7,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Activityunit,36,COUNT
2017,O,PublicAdministrationandSafety,e_20-49,Rollingmeanemployees,1266,COUNT
2017,O,PublicAdministrationandSafety,e_20-49,Salariesandwagespaid,43,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,104,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Totalincome,111,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Totalexpenditure,98,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Operatingprofitbeforetax,12,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Totalassets,46,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,e_20-49,Fixedtangibleassets,11,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Activityunit,12,COUNT
2017,O,PublicAdministrationandSafety,f_50-99,Rollingmeanemployees,903,COUNT
2017,O,PublicAdministrationandSafety,f_50-99,Salariesandwagespaid,33,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,53,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Totalincome,54,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Totalexpenditure,55,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Operatingprofitbeforetax,-1,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Totalassets,76,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,f_50-99,Fixedtangibleassets,5,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Activityunit,9,COUNT
2017,O,PublicAdministrationandSafety,g_100-199,Rollingmeanemployees,1098,COUNT
2017,O,PublicAdministrationandSafety,g_100-199,Salariesandwagespaid,54,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,89,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Totalincome,90,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Totalexpenditure,88,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Operatingprofitbeforetax,2,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Totalassets,80,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,g_100-199,Fixedtangibleassets,14,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Activityunit,12,COUNT
2017,O,PublicAdministrationandSafety,h_200+,Rollingmeanemployees,10161,COUNT
2017,O,PublicAdministrationandSafety,h_200+,Salariesandwagespaid,360,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,618,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Totalincome,628,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Totalexpenditure,602,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Operatingprofitbeforetax,21,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Totalassets,630,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,h_200+,Fixedtangibleassets,86,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Activityunit,1029,COUNT
2017,O,PublicAdministrationandSafety,i_Industry_Total,Rollingmeanemployees,15459,COUNT
2017,O,PublicAdministrationandSafety,i_Industry_Total,Salariesandwagespaid,653,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,1327,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Totalincome,1350,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Totalexpenditure,1265,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Operatingprofitbeforetax,83,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Totalassets,1412,DOLLARS(millions)
2017,O,PublicAdministrationandSafety,i_Industry_Total,Fixedtangibleassets,165,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Activityunit,2664,COUNT
2017,P,EducationandTraining,a_0,Rollingmeanemployees,0,COUNT
2017,P,EducationandTraining,a_0,Salariesandwagespaid,96,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Salessalesgovernmentfundingsalesgrantsandsubsidies,367,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Totalincome,394,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Totalexpenditure,327,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Operatingprofitbeforetax,67,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Totalassets,515,DOLLARS(millions)
2017,P,EducationandTraining,a_0,Fixedtangibleassets,204,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Activityunit,1506,COUNT
2017,P,EducationandTraining,b_1-5,Rollingmeanemployees,3588,COUNT
2017,P,EducationandTraining,b_1-5,Salariesandwagespaid,136,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Salessalesgovernmentfundingsalesgrantsandsubsidies,360,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Totalincome,397,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Totalexpenditure,352,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Operatingprofitbeforetax,46,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Totalassets,443,DOLLARS(millions)
2017,P,EducationandTraining,b_1-5,Fixedtangibleassets,249,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Activityunit,609,COUNT
2017,P,EducationandTraining,c_6-9,Rollingmeanemployees,4314,COUNT
2017,P,EducationandTraining,c_6-9,Salariesandwagespaid,144,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Salessalesgovernmentfundingsalesgrantsandsubsidies,220,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Totalincome,270,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Totalexpenditure,244,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Operatingprofitbeforetax,25,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Totalassets,232,DOLLARS(millions)
2017,P,EducationandTraining,c_6-9,Fixedtangibleassets,92,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Activityunit,747,COUNT
2017,P,EducationandTraining,d_10-19,Rollingmeanemployees,9801,COUNT
2017,P,EducationandTraining,d_10-19,Salariesandwagespaid,311,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Salessalesgovernmentfundingsalesgrantsandsubsidies,521,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Totalincome,594,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Totalexpenditure,545,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Operatingprofitbeforetax,49,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Totalassets,491,DOLLARS(millions)
2017,P,EducationandTraining,d_10-19,Fixedtangibleassets,204,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Activityunit,300,COUNT
2017,P,EducationandTraining,e_20-49,Rollingmeanemployees,8793,COUNT
2017,P,EducationandTraining,e_20-49,Salariesandwagespaid,310,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Salessalesgovernmentfundingsalesgrantsandsubsidies,560,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Totalincome,627,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Totalexpenditure,589,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Operatingprofitbeforetax,49,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Totalassets,619,DOLLARS(millions)
2017,P,EducationandTraining,e_20-49,Fixedtangibleassets,242,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Activityunit,84,COUNT
2017,P,EducationandTraining,f_50-99,Rollingmeanemployees,5700,COUNT
2017,P,EducationandTraining,f_50-99,Salariesandwagespaid,262,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Salessalesgovernmentfundingsalesgrantsandsubsidies,509,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Totalincome,549,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Totalexpenditure,515,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Operatingprofitbeforetax,33,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Totalassets,542,DOLLARS(millions)
2017,P,EducationandTraining,f_50-99,Fixedtangibleassets,261,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Activityunit,36,COUNT
2017,P,EducationandTraining,g_100-199,Rollingmeanemployees,5073,COUNT
2017,P,EducationandTraining,g_100-199,Salariesandwagespaid,281,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Salessalesgovernmentfundingsalesgrantsandsubsidies,592,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Totalincome,608,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Totalexpenditure,548,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Operatingprofitbeforetax,61,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Totalassets,789,DOLLARS(millions)
2017,P,EducationandTraining,g_100-199,Fixedtangibleassets,434,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Activityunit,24,COUNT
2017,P,EducationandTraining,h_200+,Rollingmeanemployees,11853,COUNT
2017,P,EducationandTraining,h_200+,Salariesandwagespaid,521,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Salessalesgovernmentfundingsalesgrantsandsubsidies,907,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Totalincome,990,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Totalexpenditure,843,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Operatingprofitbeforetax,81,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Totalassets,1980,DOLLARS(millions)
2017,P,EducationandTraining,h_200+,Fixedtangibleassets,990,DOLLARS(millions)
2017,P,EducationandTraining,i_Industry_Total,Activityunit,5970,COUNT
2017,P,EducationandTraining,i_Industry_Total,Rollingmeanemployees,49128,COUNT
2017,P,EducationandTraining,i_Industry_Total,Salariesandwagespaid,2060,DOLLARS(millions)
2017,P,EducationandTraining,i_Industry_Total,Salessalesgovernmentfundingsalesgrantsandsubsidies,4037,DOLLARS(millions)
2017,P,EducationandTraining,i_Industry_Total,Totalincome,4430,DOLLARS(millions)
2017,P,EducationandTraining,i_Industry_Total,Totalexpenditure,3963,DOLLARS(millions)
